filename,artist,title,style,genre,date,
51841.jpg,d4694d62cbeb84925ff57fc57243a2e2,Cișmigiu,Impressionism,landscape,1940,
98647.jpg,525770f6b8ef776647a5d94d28baedb4,Traditionalist Still Life,Impressionism,still life,1916,
95002.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,Indian Decor,Post-Impressionism,design,1894,
74355.jpg,d500fe452aef7a6f90de16197a9670bf,Granada,Impressionism,landscape,,
55350.jpg,49bb8d79587c2172c6cd04dd705fd891,May Day,Impressionism,genre painting,c.1903,
94441.jpg,795985c5c0e7c704a354a487bdffeef5,Old town II,Post-Impressionism,cityscape,1902,
52350.jpg,a6027a4ba71b61a55ea598379c9d508c,Pink Dancer,Impressionism,genre painting,c.1900,
45300.jpg,24ed88087b0ffeb763e89a197a5cde0d,Young Woman in a Blue Blouse,Impressionism,portrait,1891,
52422.jpg,e194986304d381e56ca87f11adab090b,Hour of Dusk ,Impressionism,cityscape,1917,
10369.jpg,53efe257b862c27252c60469be27c344,Nude on the Couch,Impressionism,nude painting (nu),1943,
24278.jpg,bd14ef3c1a25cf0c5368ccd92a3c5f04,In the studio. Paris ,Impressionism,genre painting,1906,
38206.jpg,ccda76bb6f2bc9e5880dadc5f601624a,Scenă sătească,Post-Impressionism,cityscape,1943,
52666.jpg,ede1514454e88b491065d3d9ec6e7197,Red sunset,Impressionism,landscape,c.1908,
50141.jpg,bcbe9e31a685a3b99d1891edfba25cff,Poppies,Impressionism,flower painting,1910,
1116.jpg,1e8267251976e6f3b771b00f32c5798b,Sailing Ship with Dinghy,Impressionism,marina,1908,
25013.jpg,ce3d8977aae5986601232aa58d15282a,Aragvi,Post-Impressionism,landscape,1927,
93935.jpg,45f4183820ce1fa775f8a27d3120aad6,The Market Near Troitse-Sergiyev Monastery,Post-Impressionism,genre painting,,
50673.jpg,6f80666437feea42f295cdc0f1eb4df9,"Camaret, Fishing Boats off the Shore",Impressionism,marina,,
3700.jpg,773f5c956271c476778f3738587aca6c,Nachtbeleuchtung,Impressionism,genre painting,1899,
16104.jpg,c6fae606cd997c751017bc18c4082e9f,Soup Bowl Covers,Impressionism,still life,,
24851.jpg,a6027a4ba71b61a55ea598379c9d508c,Woman on a Sofa,Impressionism,genre painting,1875,
89323.jpg,46521c2f208f296450d932bc0b55db88,Landscape of La Creuse,Post-Impressionism,landscape,c.1910,
15612.jpg,861c29e13205420326f7443ea77de5c9,Iona ,Post-Impressionism,marina,1923,
77665.jpg,68cbc428edbcf480cbbb9a0e66e7046d,The Pensive Reader,Impressionism,genre painting,c.1894,
62442.jpg,ed9cf03b71a8a71d41ecb4e8406a0877,Cafe ,Post-Impressionism,genre painting,1907,
3994.jpg,45f4183820ce1fa775f8a27d3120aad6,The Winter Landscape,Impressionism,landscape,1910,
101090.jpg,bd14ef3c1a25cf0c5368ccd92a3c5f04,Portrait of Boris Serebryakov ,Impressionism,portrait,1904,
83985.jpg,53efe257b862c27252c60469be27c344,Pont du Diable (St. Palais sur Mer Cliffs),Impressionism,marina,1928,
91025.jpg,b3b31afa1d2a4b3d288561535e6f5dce,Balchik Hills,Post-Impressionism,cityscape,,
34221.jpg,cc8bcb0efd4f1822b98890ea72d87fa8,Neagoe Basarab (Study),Impressionism,sketch and study,,
54925.jpg,342d7068656b00878b23e1031a3ddf50,Portrait of the Writer Leonid Andreev,Impressionism,portrait,1907,
97732.jpg,234c8d1df0b49b512791078cf00cf352,Loing River and Church at Moret,Impressionism,landscape,1886,
66684.jpg,a8da68256ffa6f9fee55bd7bb553652a,"Beach Scene, New London",Impressionism,genre painting,1918,
95723.jpg,ff5bb5557d34e6917582a0cff39a3cba,Portrait of Rabindranath Tagore,Post-Impressionism,portrait,,
60100.jpg,773f5c956271c476778f3738587aca6c,Am Kurfürstendamm,Impressionism,genre painting,1910,
75784.jpg,33fbba0a786451ed0ed45b0467349cfe,"Okemo Mountain, Ludlow, Vermont",Impressionism,landscape,1887,
100632.jpg,24ed88087b0ffeb763e89a197a5cde0d,Young Woman and Child on an Isle,Impressionism,genre painting,1883,
28772.jpg,861c29e13205420326f7443ea77de5c9,Still Life,Post-Impressionism,still life,,
35326.jpg,8b0b3035149710416ea423a8ba49c0df,"A Hillside Village in Provence, France",Impressionism,landscape,1914,
40735.jpg,a6027a4ba71b61a55ea598379c9d508c,Portrait of Princess Pauline de Metternich,Impressionism,portrait,c.1860,
14168.jpg,d4694d62cbeb84925ff57fc57243a2e2,Pagota in Kiyotaki,Post-Impressionism,cityscape,1913,
103056.jpg,129349585c3d1f312535b6619fc36bf7,Portrait of A.Kuzhetsov,Impressionism,portrait,c.1890,
1917.jpg,b3b31afa1d2a4b3d288561535e6f5dce,Vegetable Garden,Post-Impressionism,landscape,1942,
18762.jpg,55c2c6ef8baf3f501a3d215c73207224,Boats at Saint Tropez,Post-Impressionism,cityscape,1913,
39528.jpg,ede1514454e88b491065d3d9ec6e7197,Sunset in the steppes by the sea,Impressionism,landscape,c.1908,
25673.jpg,ce3d8977aae5986601232aa58d15282a,Grenada,Post-Impressionism,cityscape,1910,
59813.jpg,02b5b7db02d3fa2bf86aa034f8799720,"The Pont Neuf, Paris",Impressionism,cityscape,1902,
34441.jpg,ef1a45c83e1536f3c554b6656d9048d7,Portrait of Leo Tolstoy ,Post-Impressionism,portrait,1907,
85718.jpg,83518d02afc5754dd9e79985f56c3355,Place de la Republique,Post-Impressionism,cityscape,,
93768.jpg,d77452b0e817e7cb88e30c4a5f5ca9ba,Bluebonnets at Dusk,Impressionism,landscape,,
75697.jpg,6f80666437feea42f295cdc0f1eb4df9,"Trouville, on the Beach Sheltered by a Parasol",Impressionism,genre painting,1895,
71203.jpg,49bb8d79587c2172c6cd04dd705fd891,"Little Bridge, Venice",Post-Impressionism,cityscape,c.1912,
9924.jpg,5aabfc58470d01bb2362795a44a2603b,The market gardens of Vaugirard,Impressionism,landscape,1879,
60669.jpg,3a5da5cdabbaa3f0dea68520a419e01f,Spring in the Valley,Impressionism,landscape,1924,
4596.jpg,4b0465826ffd6db797ea6f3a5898df79,Port Corneille at Rouen,Post-Impressionism,cityscape,1925,
95503.jpg,03f28fbdb3d6543f4b0d9307d0b7da00,Chestnut Flower,Impressionism,flower painting,,
70475.jpg,b4b56facde8bfb3f6a3f17a81420172d,In Front of the Easel,Impressionism,genre painting,1910,
7092.jpg,234c8d1df0b49b512791078cf00cf352,"The Path from Veneux to Thomery along the Water, Evening",Impressionism,landscape,1880,
38754.jpg,d4694d62cbeb84925ff57fc57243a2e2,Bridge in Venice,Impressionism,cityscape,1929,
97032.jpg,45f4183820ce1fa775f8a27d3120aad6,The Troitse-Sergiyev Monastery. March,Post-Impressionism,landscape,1910,
70294.jpg,42201593b4deaa482e2109bc0e785e51,Still Life,Impressionism,still life,1908,
64808.jpg,c56bcab4b317984013ebef5d3c4b5906,Flowers,Impressionism,flower painting,1891,
11243.jpg,68cbc428edbcf480cbbb9a0e66e7046d,Portrait of a Young Woman in Green,Impressionism,portrait,c.1898,
29174.jpg,c16781c4321948227193214b68477a5c,Paul Helleu,Impressionism,sketch and study,c.1880,
65178.jpg,234c8d1df0b49b512791078cf00cf352,Along the woods in Autumn,Impressionism,landscape,1885,
73180.jpg,24ed88087b0ffeb763e89a197a5cde0d,Young Girl and the Budgie,Impressionism,genre painting,1888,
62747.jpg,3edc6a404b8c67b7dad1405d52228c96,Fountain in the garden at Luxembourg,Impressionism,cityscape,,
50648.jpg,5aabfc58470d01bb2362795a44a2603b,Bretons and cows,Post-Impressionism,sketch and study,1889,
86317.jpg,49bb8d79587c2172c6cd04dd705fd891,Hindu Dancer,Post-Impressionism,portrait,c.1913,
5148.jpg,d81e785a117ecb4592e3cb341bdda0dc,The Cowboy,Impressionism,genre painting,1902,
73653.jpg,49bb8d79587c2172c6cd04dd705fd891,The Flying Horses,Post-Impressionism,genre painting,c.1901,
55959.jpg,6d1602ad0e3630b17bc31d2aa383c2ce,Design for the Cochrane review ,Post-Impressionism,design,1925,
53208.jpg,861c29e13205420326f7443ea77de5c9,Old Tom Morris ,Post-Impressionism,portrait,1899,
43728.jpg,6777897c8709904cb802497fcb43c4e9,"Old Brewery, Sennybridge",Impressionism,landscape,,
38804.jpg,ead14565b474741df868ff61f35c2634,Orchard,Impressionism,landscape,1904,
6296.jpg,49bb8d79587c2172c6cd04dd705fd891,"May Day, Central Park (also known as Central Park or Children in the Park)",Post-Impressionism,genre painting,c.1903,
16309.jpg,590d86025e0458fa979934ccc6e75ab6,Lady Embroidering,Impressionism,genre painting,1901,
3536.jpg,608e86021cb827b9056f11e0a01073c7,Wild Roses,Impressionism,flower painting,,
32604.jpg,d4694d62cbeb84925ff57fc57243a2e2,Veneţia,Impressionism,cityscape,1928,
27514.jpg,147b0f64f4c2848bc0ad7bc1cdf74afe,Autumn.Young Woman in a Garden,Impressionism,portrait,1891,
28210.jpg,347c19bed0bc29e071c9677e1c2cda5b,View Towards Sf. Spiridon Church,Impressionism,cityscape,1940,
77626.jpg,ede1514454e88b491065d3d9ec6e7197,Moonlight in a Forest. Winter,Impressionism,landscape,c.1908,
33288.jpg,f383a2f449f42359b551077c91ff44ce,Moş Gheorghe,Impressionism,portrait,1940,
50888.jpg,83518d02afc5754dd9e79985f56c3355,Flower Stalls at La Madeleine,Post-Impressionism,cityscape,,
79954.jpg,a6027a4ba71b61a55ea598379c9d508c,Three Dancers,Impressionism,genre painting,c.1893,
32001.jpg,3a5da5cdabbaa3f0dea68520a419e01f,"Purple, White and Gold",Impressionism,landscape,1903,
66956.jpg,234c8d1df0b49b512791078cf00cf352,Bougival,Impressionism,landscape,1876,
30423.jpg,68cbc428edbcf480cbbb9a0e66e7046d,Children in a Garden,Impressionism,genre painting,1878,
102543.jpg,ce3d8977aae5986601232aa58d15282a,Rainbow,Post-Impressionism,cloudscape,,
38955.jpg,46521c2f208f296450d932bc0b55db88,The Beautiful Village,Post-Impressionism,cityscape,1911,
17391.jpg,33fbba0a786451ed0ed45b0467349cfe,The Brook in the Woods,Impressionism,landscape,1889,
73824.jpg,c16781c4321948227193214b68477a5c,Lizzatori,Impressionism,genre painting,1911,
48888.jpg,a6027a4ba71b61a55ea598379c9d508c,The Jockey,Impressionism,genre painting,c.1887,
2798.jpg,e87972a61b3ea8056af087ca4d5a7d56,Nursemaid in Kelvingrove Park,Impressionism,genre painting,,
44007.jpg,dd1632620669a880e3fc3896547c10ce,Dune near Nordwijk with Child,Impressionism,landscape,1906,
59485.jpg,c56bcab4b317984013ebef5d3c4b5906,"Tulip Tree, Greenwich",Impressionism,landscape,c.1901,
96056.jpg,f383a2f449f42359b551077c91ff44ce,Carriages on Dâmbovița Quay,Impressionism,cityscape,1930,
48858.jpg,147b0f64f4c2848bc0ad7bc1cdf74afe,Wind ,Impressionism,landscape,1916,
56373.jpg,63a0715600bf7ea854380f9b3b05ebc7,A Box at the Italian Theatre,Impressionism,portrait,1874,
30143.jpg,f5f27a8d4f12c79dc10170c3154c4dcb,The Tennis Party,Impressionism,genre painting,1885,
77334.jpg,ede1514454e88b491065d3d9ec6e7197,Mountains on the shore,Impressionism,sketch and study,,
84285.jpg,6f80666437feea42f295cdc0f1eb4df9,"Deauville, the Docks",Impressionism,marina,1875,
47322.jpg,53128585a400eea9a4df4ff3ec89db41,Study for 'A Sunday Afternoon on the Island of La Grande Jatte',Post-Impressionism,genre painting,1886,
9546.jpg,ce3d8977aae5986601232aa58d15282a,Still Life. Oak branch.,Post-Impressionism,still life,1921,
1152.jpg,773f5c956271c476778f3738587aca6c,Dame und Herr im Restaurant,Impressionism,genre painting,,
31538.jpg,c9380d13360b37f21cfd174d92a7247e,Still life with a jug,Post-Impressionism,flower painting,,
78943.jpg,68cbc428edbcf480cbbb9a0e66e7046d,Little Ann Sucking Her Finger Embraced by Her Mother,Impressionism,genre painting,1897,
33023.jpg,479807bac5f3f944e7209e5d99e0dc48,Miss C.,Impressionism,portrait,,
46780.jpg,bd14ef3c1a25cf0c5368ccd92a3c5f04,Before the Storm (Village Neskuchnoye) ,Impressionism,landscape,1911,
70898.jpg,a6d1f57b6d5f2566e9feb2c781d5667b,Antonel,Impressionism,portrait,1946,
63877.jpg,512fb34e01bd21a92e7ec1380577c985,Lake. Evening.,Impressionism,cloudscape,c.1899,
24043.jpg,24ed88087b0ffeb763e89a197a5cde0d,Little Girl in a Garden,Impressionism,genre painting,1884,
34903.jpg,19cefbdc3612660557f546970f0302f5,Simeiz beach,Impressionism,landscape,c.1920,
91415.jpg,3a5da5cdabbaa3f0dea68520a419e01f,Buttercup Time,Impressionism,landscape,1920,
64970.jpg,b3b31afa1d2a4b3d288561535e6f5dce,Monte Carlo,Post-Impressionism,cityscape,,
82545.jpg,578143b9a944058bdb030626ac3ecdab,Woman's Portrait,Post-Impressionism,portrait,1933,
62967.jpg,c16781c4321948227193214b68477a5c,Base of a Palace,Impressionism,cityscape,c.1904,
67470.jpg,43ca4d3d90730bed8a652aaa68eb9e10,La Butte,Post-Impressionism,landscape,,
86327.jpg,46521c2f208f296450d932bc0b55db88,Landscape,Post-Impressionism,landscape,c.1918,
4023.jpg,30134467c49a3350f74b4311506f8386,Misia with a Pink Corsage,Post-Impressionism,portrait,1908,
20435.jpg,49bb8d79587c2172c6cd04dd705fd891,The Grove,Post-Impressionism,genre painting,1915,
62031.jpg,f1bf4844729d425f9ae894a7cfae5650,Untitled ,Impressionism,cityscape,1900,
15192.jpg,9dab8b8158b158b64cd858ca79a7893d,"Giverny Landscae, in Monet's Garden ",Impressionism,landscape,1897,
62231.jpg,cfb50872a6068b8020a73676f97b3f1f,Columns,Impressionism,landscape,,
48190.jpg,5b1936d87ff54fec96bb1eeeee2621d6,Malkeplads ved Dyrehavegård,Impressionism,animal painting,1901,
11751.jpg,129349585c3d1f312535b6619fc36bf7,Girl with Hat,Impressionism,portrait,,
8264.jpg,147b0f64f4c2848bc0ad7bc1cdf74afe,Flowers ,Impressionism,flower painting,1916,
18209.jpg,0eeac4ecff259dc515be795e1a76019a,Forest near the village Maureeno,Impressionism,landscape,,
44608.jpg,53128585a400eea9a4df4ff3ec89db41,The Bank of the Seine,Impressionism,genre painting,1884,
47391.jpg,24ed88087b0ffeb763e89a197a5cde0d,Haying at Mezy,Impressionism,genre painting,1891,
38010.jpg,bc0ddf03c667c5edb17982be481ef360,The path in the Bois de Boulogne,Post-Impressionism,landscape,1902,
88617.jpg,50591a7061fb340d875723f38e00cc3b,Union Square in Spring,Impressionism,cityscape,1896,
89100.jpg,ead14565b474741df868ff61f35c2634,Apple Blossom,Impressionism,landscape,,
9510.jpg,19cefbdc3612660557f546970f0302f5,Courtyard in the village Mikhailovskaya,Impressionism,genre painting,1930,
24237.jpg,234c8d1df0b49b512791078cf00cf352,Hill Path,Impressionism,landscape,1876,
67697.jpg,24ed88087b0ffeb763e89a197a5cde0d,The Cage,Impressionism,still life,1885,
1445.jpg,147b0f64f4c2848bc0ad7bc1cdf74afe,The Larin`s Garden. Sketch of set for P. Tchaikovsky`s opera,Impressionism,design,1908,
101897.jpg,147b0f64f4c2848bc0ad7bc1cdf74afe,Winter Night ,Impressionism,landscape,1910,
7535.jpg,147b0f64f4c2848bc0ad7bc1cdf74afe,Autumn.On Bridge,Impressionism,landscape,c.1910,
27031.jpg,ce3d8977aae5986601232aa58d15282a,"Lake Hepoyarvi, Bathing",Post-Impressionism,landscape,1951,
78984.jpg,147b0f64f4c2848bc0ad7bc1cdf74afe,Roses and Fruit ,Impressionism,still life,1917,
95317.jpg,ede1514454e88b491065d3d9ec6e7197,Twilight in the steppe,Impressionism,landscape,,
90105.jpg,a6d1f57b6d5f2566e9feb2c781d5667b,Fetiţa cu fundiţe roşii,Impressionism,portrait,,
72022.jpg,6f80666437feea42f295cdc0f1eb4df9,Quay at Villefranche,Impressionism,cityscape,1892,
90160.jpg,c9cb55f86a51601ee0bf7bc5e92f8f7b,Miss Thompson (Miss Patricia Thompson),Impressionism,portrait,1932,
2517.jpg,31dbc08b8d0a3196c5484c0c068b2bcc,"On the Beach, Shinnecock",Impressionism,genre painting,1895,
41942.jpg,342d7068656b00878b23e1031a3ddf50,Portrait of a princess Olga Orlova,Impressionism,portrait,1911,
35201.jpg,f383a2f449f42359b551077c91ff44ce,Baggage Men in Port Brăila,Impressionism,genre painting,1926,
63794.jpg,68cbc428edbcf480cbbb9a0e66e7046d,Ellen Mary Cassatt In A White Coat,Impressionism,portrait,c.1896,
47419.jpg,342d7068656b00878b23e1031a3ddf50,Portrait of the Writer Maxim Gorky,Impressionism,portrait,1905,
91853.jpg,49bb8d79587c2172c6cd04dd705fd891,The Park at Sunset,Post-Impressionism,genre painting,c.1913,
90345.jpg,367b71c19a5901f237b9f10cf7bc6e86,The Two Jamaican Girls,Post-Impressionism,portrait,1937,
26420.jpg,ead14565b474741df868ff61f35c2634,Through the Village,Impressionism,genre painting,,
10650.jpg,861c29e13205420326f7443ea77de5c9,Roses and Still Life,Post-Impressionism,still life,,
91554.jpg,a6d1f57b6d5f2566e9feb2c781d5667b,Grânar,Impressionism,landscape,,
92254.jpg,24ed88087b0ffeb763e89a197a5cde0d,Young Lady Seated on a Bench,Impressionism,portrait,1864,
50214.jpg,739ad39c672e781a5cee3c07ecb9f646,Study for Mouth of the River,Impressionism,landscape,1877,
23339.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,Miss May Belfort,Post-Impressionism,portrait,1895,
81495.jpg,68cbc428edbcf480cbbb9a0e66e7046d,On the Water,Impressionism,genre painting,1895,
84284.jpg,e194986304d381e56ca87f11adab090b,The Green River ,Impressionism,cityscape,1920,
95385.jpg,f383a2f449f42359b551077c91ff44ce,At the Window,Impressionism,genre painting,1923,
89833.jpg,83518d02afc5754dd9e79985f56c3355,Metro George V,Post-Impressionism,cityscape,,
96842.jpg,147b0f64f4c2848bc0ad7bc1cdf74afe,Kremlin view from Cathedral of Christ the Saviour,Impressionism,cityscape,,
65127.jpg,83518d02afc5754dd9e79985f56c3355,The View From Madeleine La Rue Royale,Post-Impressionism,cityscape,,
70013.jpg,0eeac4ecff259dc515be795e1a76019a,In the Bois de Boulogne,Impressionism,landscape,1909,
10771.jpg,147b0f64f4c2848bc0ad7bc1cdf74afe,Ships in Marseilles Port,Impressionism,marina,c.1890,
75426.jpg,68cbc428edbcf480cbbb9a0e66e7046d,Mother Holding a Child in Her arms,Impressionism,genre painting,c.1890,
84317.jpg,49bb8d79587c2172c6cd04dd705fd891,New England Village,Post-Impressionism,landscape,c.1919,
28190.jpg,4b0465826ffd6db797ea6f3a5898df79,The Red Rocks,Post-Impressionism,landscape,,
28262.jpg,49bb8d79587c2172c6cd04dd705fd891,Promenade at Nantasket,Post-Impressionism,genre painting,c.1905,
65861.jpg,234c8d1df0b49b512791078cf00cf352,The Seine at Bougival,Impressionism,landscape,1872,
91014.jpg,68cbc428edbcf480cbbb9a0e66e7046d,Woman in a Black Hat and a Raspberry Pink Costume,Impressionism,portrait,1900,
39914.jpg,68cbc428edbcf480cbbb9a0e66e7046d,Two Young Girls with a Child,Impressionism,genre painting,1897,
12440.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,Girl with lovelock,Post-Impressionism,portrait,1889,
68604.jpg,5aabfc58470d01bb2362795a44a2603b,Tree in the farm yard,Impressionism,landscape,1874,
47017.jpg,c56bcab4b317984013ebef5d3c4b5906,The Artist's House through the Trees (also known as Autumn Afternoon),Impressionism,landscape,c.1895,
1501.jpg,49bb8d79587c2172c6cd04dd705fd891,Children in the Park,Post-Impressionism,genre painting,c.1910,
33653.jpg,a6d1f57b6d5f2566e9feb2c781d5667b,Meridional Landscape With Ruins,Impressionism,landscape,,
85684.jpg,f383a2f449f42359b551077c91ff44ce,Peasant from Oltenia with Yoke,Impressionism,genre painting,,
91519.jpg,ff9488f3353c524c946f38e6547af32a,Landscape from Arges Valley,Impressionism,landscape,1967,
70194.jpg,83518d02afc5754dd9e79985f56c3355,Place de l'Opera,Post-Impressionism,cityscape,,
40077.jpg,53efe257b862c27252c60469be27c344,Toledo Street,Impressionism,cityscape,,
7765.jpg,147b0f64f4c2848bc0ad7bc1cdf74afe,On the terrace ,Impressionism,genre painting,1920,
31981.jpg,83518d02afc5754dd9e79985f56c3355,"New Bridge, Paris",Post-Impressionism,cityscape,,
94453.jpg,342d7068656b00878b23e1031a3ddf50,St. Mark Plaza in Venice,Impressionism,cityscape,1887,
31521.jpg,49bb8d79587c2172c6cd04dd705fd891,"In Central Park, New York",Post-Impressionism,genre painting,c.1901,
63429.jpg,e194986304d381e56ca87f11adab090b,Night Life ,Impressionism,genre painting,1931,
36867.jpg,49bb8d79587c2172c6cd04dd705fd891,East Boston Ferry,Post-Impressionism,genre painting,c.1910,
15662.jpg,68cbc428edbcf480cbbb9a0e66e7046d,Mother and Child,Impressionism,genre painting,c.1900,
16480.jpg,46521c2f208f296450d932bc0b55db88,Vase of Flowers,Post-Impressionism,flower painting,,
34518.jpg,38e14c2f533ff199174b1803c57c27e7,Pier Inn The Bay Of St Tropez,Impressionism,marina,,
21561.jpg,739ad39c672e781a5cee3c07ecb9f646,Portrait of Charles L. Freer,Impressionism,portrait,1903,
100127.jpg,6f80666437feea42f295cdc0f1eb4df9,The Beach,Impressionism,genre painting,1867,
39858.jpg,19cefbdc3612660557f546970f0302f5,Gurzuf. Views of the Chekhov's house and the beach,Impressionism,landscape,1925,
70752.jpg,6f80666437feea42f295cdc0f1eb4df9,"Villerville, the Shore",Impressionism,landscape,1896,
10393.jpg,8e3f7f0049cf197c977f334e6cf87961,Rue Lepic,Post-Impressionism,cityscape,,
11364.jpg,68cbc428edbcf480cbbb9a0e66e7046d,Breakfast in Bed,Impressionism,genre painting,1897,
100089.jpg,c16781c4321948227193214b68477a5c,Miss Wedewood and Miss Sargent Sketching,Impressionism,portrait,1908,
78821.jpg,b116ecc6b7f7ac0611410344b2f13b9f,"Boars Lane, Leeds by Lamplight",Impressionism,cityscape,,
23228.jpg,6f80666437feea42f295cdc0f1eb4df9,"Deauville, the Jetty",Impressionism,genre painting,c.1890,
87481.jpg,f383a2f449f42359b551077c91ff44ce,Street Towards Montmartre,Impressionism,cityscape,,
29351.jpg,6ec3e3e28e61a68ac55c0d81c8b2f500,Nude with Flower,Post-Impressionism,nude painting (nu),,
13636.jpg,129349585c3d1f312535b6619fc36bf7,Death of Petronius,Impressionism,history painting,1904,
8218.jpg,9dab8b8158b158b64cd858ca79a7893d,"Autumn Afternoon, Giverny",Impressionism,landscape,,
16533.jpg,6f80666437feea42f295cdc0f1eb4df9,Beach scene,Impressionism,genre painting,,
18936.jpg,234c8d1df0b49b512791078cf00cf352,Saint Mammes,Impressionism,landscape,c.1885,
25725.jpg,49bb8d79587c2172c6cd04dd705fd891,Italian flower market,Impressionism,genre painting,1898,
95382.jpg,49bb8d79587c2172c6cd04dd705fd891,Can Can Dancer,Post-Impressionism,genre painting,c.1894,
